obs,air_temperature,air_temperature_qc_executed,air_temperature_qc_results,barometric_pressure,barometric_pressure_qc_executed,barometric_pressure_qc_results,ct_depth,dcl_controller_timestamp,deployment,driver_timestamp,eastward_wind_velocity,eastward_wind_velocity_qc_executed,eastward_wind_velocity_qc_results,ingestion_timestamp,internal_timestamp,lat,lon,longwave_irradiance,longwave_irradiance_qc_executed,longwave_irradiance_qc_results,met_barpres,met_barpres_qc_executed,met_barpres_qc_results,met_current_direction,met_current_direction_qc_executed,met_current_direction_qc_results,met_current_speed,met_current_speed_qc_executed,met_current_speed_qc_results,met_heatflx_minute,met_latnflx_minute,met_netlirr_minute,met_netsirr,met_netsirr_qc_executed,met_netsirr_qc_results,met_relwind_direction,met_relwind_direction_qc_executed,met_relwind_direction_qc_results,met_relwind_speed,met_relwind_speed_qc_executed,met_relwind_speed_qc_results,met_salsurf,met_salsurf_qc_executed,met_salsurf_qc_results,met_sensflx_minute,met_spechum,met_spechum_qc_executed,met_spechum_qc_results,met_windavg_mag_corr_east,met_windavg_mag_corr_north,northward_wind_velocity,northward_wind_velocity_qc_executed,northward_wind_velocity_qc_results,port_timestamp,precipitation,precipitation_qc_executed,precipitation_qc_results,preferred_timestamp,relative_humidity,relative_humidity_qc_executed,relative_humidity_qc_results,sea_surface_conductivity,sea_surface_conductivity_qc_executed,sea_surface_conductivity_qc_results,sea_surface_temperature,sea_surface_temperature_qc_executed,sea_surface_temperature_qc_results,shortwave_irradiance,shortwave_irradiance_qc_executed,shortwave_irradiance_qc_results,time,velpt_ab_dcl_instrument-eastward_velocity,velpt_ab_dcl_instrument-northward_velocity
"('753',)",11.7629995346,29,29,1024.10998535,29,29,0.98,empty,7,3736500708.29,1.87999999523,29,29,3736500708.89,0.0,44.63567,-124.30418,350.100006104,29,29,102411.0,29,29,209.040838286,29,29,0.52422988485,29,13,6.71033798557,0.655283276215,16.254856832,2.92949986458,29,29,166.042518509,29,29,4.12199833068,29,29,32.1938261538,29,29,-7.27030225808,7.55482721329,29,29,0.739754922373,-4.45861679609,-4.11000013351,29,29,3736499607.55,20.8400001526,29,13,port_timestamp,89.3320007324,29,29,3.57640004158,29,13,10.4870004654,29,29,3.09999990463,29,29,3736499607.55,-0.254478429718,-0.458320522101
"('754',)",11.7629995346,29,29,1024.05004883,29,29,0.98,empty,7,3736509103.73,1.39999997616,29,29,3736509103.82,0.0,44.63567,-124.30418,350.100006104,29,29,102405.007812,29,29,209.200960922,29,29,0.525869673136,29,13,5.26902975882,0.539421178135,16.2497534207,3.02399992943,29,29,172.779713766,29,29,4.01203739124,29,29,32.1928263689,29,29,-7.01144772632,7.56189870834,29,29,0.247692596864,-4.43926193639,-4.21999979019,29,29,3736499673.06,20.9200000763,29,13,port_timestamp,89.4100036621,29,29,3.57629990578,29,13,10.4870004654,29,29,3.20000004768,29,29,3736499673.06,-0.256558298184,-0.459038944706
"('755',)",11.7399997711,29,29,1024.10998535,29,29,0.98,empty,7,3736509103.73,1.16999995708,29,29,3736509103.82,0.0,44.63567,-124.30418,359.5,29,29,102411.0,29,29,209.359871303,29,29,0.527511306802,29,13,-2.21547579284,0.777234696086,7.25399709206,3.21300005913,29,29,176.726703373,29,29,4.10944986013,29,29,32.1921739927,29,29,-7.03370752185,7.55773019791,29,29,-0.0239909655757,-4.56250183423,-4.40999984741,29,29,3736499738.48,20.8700008392,29,13,port_timestamp,89.5019989014,29,29,3.57649993896,29,13,10.4899997711,29,29,3.40000009537,29,29,3736499738.48,-0.258635340837,-0.459756391227
"('756',)",11.7019996643,29,29,1023.97998047,29,29,0.98,empty,7,3736509103.73,1.04999995232,29,29,3736509103.82,0.0,44.63567,-124.30418,360.799987793,29,29,102398.0,29,29,209.51493288,29,29,0.529127026158,29,13,-3.44602020784,0.884158833187,5.97934471865,3.49650001526,29,29,178.340074177,29,29,4.08202458929,29,29,32.1915922306,29,29,-6.81302374442,7.54905128479,29,29,-0.142430142203,-4.54077242646,-4.42000007629,29,29,3736499802.7,20.8600006104,29,13,port_timestamp,89.6129989624,29,29,3.5759999752,29,13,10.4849996567,29,29,3.70000004768,29,29,3736499802.7,-0.260674631759,-0.460460797646
"('757',)",11.7399997711,29,29,1024.18005371,29,29,0.98,empty,7,3736509103.73,1.39999997616,29,29,3736509103.82,0.0,44.63567,-124.30418,360.700012207,29,29,102418.007812,29,29,209.669905631,29,29,0.530755635413,29,13,-4.4491803622,0.466444392088,6.02236965133,3.59099984169,29,29,172.904907252,29,29,4.04769637399,29,29,32.1911999952,29,29,-6.94818750027,7.57273626328,29,29,0.237231940308,-4.47787035206,-4.26000022888,29,29,3736499867.29,20.8799991608,29,13,port_timestamp,89.6849975586,29,29,3.57489991188,29,13,10.4729995728,29,29,3.79999995232,29,29,3736499867.29,-0.262725289479,-0.461169130354
"('758',)",11.7399997711,29,29,1024.05004883,29,29,0.98,empty,7,3736509103.73,1.13999998569,29,29,3736509103.82,0.0,44.63567,-124.30418,361.5,29,29,102405.007812,29,29,209.823505922,29,29,0.532383599452,29,13,-5.36155898251,0.424517900279,5.26171285497,4.06349992752,29,29,176.905907168,29,29,4.06975791619,29,29,32.1933155849,29,29,-6.98428981024,7.57870435715,29,29,-0.0451015955965,-4.52570069889,-4.38000011444,29,29,3736499931.7,20.8799991608,29,13,port_timestamp,89.7440032959,29,29,3.57520008087,29,13,10.4739999771,29,29,4.30000019073,29,29,3736499931.7,-0.264770295557,-0.461875510886
"('759',)",11.748000145,29,29,1024.18005371,29,29,0.98,empty,7,3736509103.73,0.77999997139,29,29,3736509103.82,0.0,44.63567,-124.30418,360.899993896,29,29,102418.007812,29,29,209.975833057,29,29,0.534011764611,29,13,-4.98212583151,0.238598697857,5.81433279759,4.53600025177,29,29,181.332093244,29,29,3.8348835785,29,29,32.1938525819,29,29,-6.49905707519,7.58728075027,29,29,-0.355961553342,-4.29642751446,-4.23999977112,29,29,3736499995.97,20.8600006104,29,13,port_timestamp,89.8089981079,29,29,3.57489991188,29,13,10.470000267,29,29,4.80000019073,29,29,3736499995.97,-0.266810793028,-0.462580334068
"('760',)",11.7250003815,29,29,1024.10998535,29,29,0.98,empty,7,3736509103.73,1.28999996185,29,29,3736509103.82,0.0,44.63567,-124.30418,357.0,29,29,102411.0,29,29,210.052051405,29,29,0.534831598404,29,13,-3.48394429291,0.246283593028,9.48418627109,5.00850009918,29,29,176.149294331,29,29,4.38214179889,29,29,32.190875179,29,29,-7.78124897813,7.57902860641,29,29,0.0264546292871,-4.83518341245,-4.65999984741,29,29,3736500028.27,20.8700008392,29,13,port_timestamp,89.8420028687,29,29,3.57310009003,29,13,10.4530000687,29,29,5.30000019073,29,29,3736500028.27,-0.267836471144,-0.462934621061
"('761',)",11.7550001144,29,29,1023.84002686,29,29,0.98,empty,7,3736509103.73,0.77999997139,29,29,3736509103.82,0.0,44.63567,-124.30418,353.100006104,29,29,102384.0,29,29,210.203456094,29,29,0.536470478166,29,13,0.53413960958,-0.166607411486,13.1837676125,5.29199981689,29,29,181.703884476,29,29,3.95035686721,29,29,32.1891711916,29,29,-6.9507423852,7.60275745392,29,29,-0.387343273609,-4.41225184095,-4.36000013351,29,29,3736500092.73,20.8799991608,29,13,port_timestamp,89.9199981689,29,29,3.57240009308,29,13,10.4469995499,29,29,5.59999990463,29,29,3736500092.73,-0.269883318756,-0.463641637691
"('762',)",11.7550001144,29,29,1024.05004883,29,29,0.98,empty,7,3736509103.73,0.939999997616,29,29,3736509103.82,0.0,44.63567,-124.30418,356.299987793,29,29,102405.007812,29,29,210.353430174,29,29,0.538107520299,29,13,-4.29907658342,-0.237357925637,10.121286281,5.57550001144,29,29,181.682665476,29,29,4.63843183472,29,29,32.1857040932,29,29,-8.60750492735,7.60731077194,29,29,-0.408125374988,-5.10077795875,-5.03000020981,29,29,3736500156.98,20.8600006104,29,13,port_timestamp,89.9919967651,29,29,3.57170009613,29,13,10.4429998398,29,29,5.90000009537,29,29,3736500156.98,-0.271923244709,-0.464346263461
"('763',)",11.7399997711,29,29,1024.18005371,29,29,0.98,empty,7,3736509103.73,0.77999997139,29,29,3736509103.83,0.0,44.63567,-124.30418,357.299987793,29,29,102418.007812,29,29,210.502787256,29,29,0.539751473723,29,13,-3.94606354831,-0.201829527438,9.10355786498,5.95350027084,29,29,180.467568436,29,29,3.63845660711,29,29,32.1841144934,29,29,-6.15836171975,7.60429191589,29,29,-0.303658894061,-4.10338773737,-4.03999996185,29,29,3736500221.36,20.8899993896,29,13,port_timestamp,90.0569992065,29,29,3.57109999657,29,13,10.4379997253,29,29,6.30000019073,29,29,3736500221.36,-0.27396720301,-0.465052282073
"('764',)",11.732000351,29,29,1024.10998535,29,29,0.98,empty,7,3736509103.73,0.52999997139,29,29,3736509103.83,0.0,44.63567,-124.30418,353.0,29,29,102411.0,29,29,210.652132876,29,29,0.541409065232,29,13,-0.621354175686,-0.340430609694,13.2233551916,6.04799985886,29,29,185.390942862,29,29,3.97591293213,29,29,32.1837649736,29,29,-6.96381999087,7.60849475861,29,29,-0.649564288804,-4.42408936534,-4.44000005722,29,29,3736500286.12,20.9099998474,29,13,port_timestamp,90.1480026245,29,29,3.57080006599,29,13,10.4350004196,29,29,6.40000009537,29,29,3736500286.12,-0.276023544137,-0.465762577928
"('765',)",11.732000351,29,29,1024.18005371,29,29,0.98,empty,7,3736509103.73,0.119999997318,29,29,3736509103.83,0.0,44.63567,-124.30418,352.0,29,29,102418.007812,29,29,210.829009484,29,29,0.540811113509,29,13,0.923286887416,-0.432433926498,14.159301774,6.42600011826,29,29,191.057152322,29,29,3.71881679211,29,29,32.1805299275,29,29,-6.37758084185,7.61509513855,29,29,-0.990378329613,-4.11417682228,-4.23000001907,29,29,3736500350.35,20.8700008392,29,13,port_timestamp,90.2320022583,29,29,3.57030010223,29,13,10.4329996109,29,29,6.80000019073,29,29,3736500350.35,-0.277153635623,-0.464394791913
"('766',)",11.7019996643,29,29,1024.31994629,29,29,0.98,empty,7,3736509103.73,0.5,29,29,3736509103.83,0.0,44.63567,-124.30418,348.799987793,29,29,102431.992188,29,29,211.015166032,29,29,0.539596781326,29,13,2.68668200479,-0.425585254943,17.2244813482,6.70949983597,29,29,185.807268577,29,29,3.98389038814,29,29,32.1801761849,29,29,-6.91841963969,7.60610198975,29,29,-0.681135325981,-4.42589572518,-4.44999980927,29,29,3736500414.74,20.8899993896,29,13,port_timestamp,90.3170013428,29,29,3.56999993324,29,13,10.4300003052,29,29,7.09999990463,29,29,3736500414.74,-0.278035306739,-0.462451137553
"('767',)",11.7170000076,29,29,1024.25,29,29,0.98,empty,7,3736509103.73,0.879999995232,29,29,3736509103.83,0.0,44.63567,-124.30418,347.399993896,29,29,102425.0,29,29,211.109024496,29,29,0.538988745772,29,13,4.32479619163,-0.54618375858,18.5306220855,7.27649974823,29,29,179.101802964,29,29,3.71678150206,29,29,32.176703481,29,29,-6.38314238707,7.61529874802,29,29,-0.220214617626,-4.17779927258,-4.09000015259,29,29,3736500447.09,20.8600006104,29,13,port_timestamp,90.3300018311,29,29,3.56929993629,29,13,10.4259996414,29,29,7.69999980927,29,29,3736500447.09,-0.278478340068,-0.461474465363
"('768',)",11.7170000076,29,29,1024.10998535,29,29,0.98,empty,7,3736509103.73,0.730000019073,29,29,3736509103.83,0.0,44.63567,-124.30418,343.899993896,29,29,102411.0,29,29,211.298421314,29,29,0.537770340798,29,13,6.42645017824,-0.693001863852,21.8637697318,7.74899959564,29,29,182.303302411,29,29,3.95251093216,29,29,32.178770243,29,29,-6.99531809406,7.61803483963,29,29,-0.438218288496,-4.40882793487,-4.36999988556,29,29,3736500512.16,20.8600006104,29,13,port_timestamp,90.3499984741,29,29,3.56879997253,29,13,10.4180002213,29,29,8.19999980927,29,29,3736500512.16,-0.27936930894,-0.459510313991
"('769',)",11.7100000381,29,29,1024.05004883,29,29,0.98,empty,7,3736509103.73,0.419999986887,29,29,3736509103.83,0.0,44.63567,-124.30418,327.0,29,29,102405.007812,29,29,211.486627746,29,29,0.536570833003,29,13,21.3677446968,-0.940160721352,38.0414153313,7.93799972534,29,29,186.967491324,29,29,4.0059469346,29,29,32.1780670073,29,29,-7.2728222379,7.61545181274,29,29,-0.766196784354,-4.43393083477,-4.48000001907,29,29,3736500576.53,20.8799991608,29,13,port_timestamp,90.3560028076,29,29,3.56820011139,29,13,10.4119997025,29,29,8.39999961853,29,29,3736500576.53,-0.28025070619,-0.457567263372
"('770',)",11.7550001144,29,29,1024.25,29,29,0.98,empty,7,3736509103.73,0.670000016689,29,29,3736509103.83,0.0,44.63567,-124.30418,328.5,29,29,102425.0,29,29,211.675266332,29,29,0.535379712227,29,13,20.6020734798,-1.11854165926,36.5421151084,8.22149944305,29,29,182.17888818,29,29,3.66024718885,29,29,32.1786015303,29,29,-6.60000052626,7.63622093201,29,29,-0.420291360846,-4.1132292146,-4.07999992371,29,29,3736500640.75,20.8600006104,29,13,port_timestamp,90.3499984741,29,29,3.5678999424,29,13,10.4079999924,29,29,8.69999980927,29,29,3736500640.75,-0.281130200065,-0.455628408767
"('771',)",11.7629995346,29,29,1024.25,29,29,0.98,empty,7,3736509103.73,0.790000021458,29,29,3736509103.83,0.0,44.63567,-124.30418,338.5,29,29,102425.0,29,29,211.866039117,29,29,0.534186357675,29,13,8.1183202751,-1.10126681199,27.0005494026,8.78849983215,29,29,182.434774866,29,29,4.28357360033,29,29,32.176010634,29,29,-8.11559485861,7.63084363937,29,29,-0.463990677388,-4.73338285182,-4.69000005722,29,29,3736500705.42,20.8899993896,29,13,port_timestamp,90.2389984131,29,29,3.56719994545,29,13,10.4029998779,29,29,9.30000019073,29,29,3736500705.42,-0.282015691619,-0.453676332209
"('772',)",11.8159999847,29,29,1024.05004883,29,29,0.98,empty,7,3736509103.73,0.569999992847,29,29,3736509103.83,0.0,44.63567,-124.30418,338.5,29,29,102405.007812,29,29,212.05636027,29,29,0.533006992602,29,13,8.38649835315,-1.23777576154,26.978076685,9.35549926758,29,29,185.084993526,29,29,4.14390156429,29,29,32.1766583175,29,29,-7.99830330269,7.64480018616,29,29,-0.650183332666,-4.57932997572,-4.59000015259,29,29,3736500769.65,20.8899993896,29,13,port_timestamp,90.0699996948,29,29,3.56699991226,29,13,10.3999996185,29,29,9.89999961853,29,29,3736500769.65,-0.282895171808,-0.451737507775
"('773',)",11.8459997177,29,29,1024.18005371,29,29,0.98,empty,7,3736509103.73,0.709999978542,29,29,3736509103.83,0.0,44.63567,-124.30418,338.5,29,29,102418.007812,29,29,212.24755323,29,29,0.531833352488,29,13,6.41604670023,-1.29274065276,26.9876624937,10.2060003281,29,29,184.026014896,29,29,4.48607753677,29,29,32.1761906148,29,29,-9.07287481262,7.63897180557,29,29,-0.598739628493,-4.92480551173,-4.90999984741,29,29,3736500833.88,20.8600006104,29,13,port_timestamp,89.8349990845,29,29,3.5666000843,29,13,10.3959999084,29,29,10.8000001907,29,29,3736500833.88,-0.28377478892,-0.449798381491
"('774',)",11.8459997177,29,29,1024.18005371,29,29,0.98,empty,7,3736509103.73,0.379999995232,29,29,3736509103.83,0.0,44.63567,-124.30418,334.899993896,29,29,102418.007812,29,29,212.349360162,29,29,0.531212925644,29,13,8.9705762145,-1.20841100228,30.4322484059,10.8675003052,29,29,188.094435881,29,29,4.36566671903,29,29,32.1751887214,29,29,-8.77959599218,7.63170957565,29,29,-0.898949679942,-4.77094235412,-4.84000015259,29,29,3736500867.97,20.8700008392,29,13,port_timestamp,89.75,29,29,3.5664999485,29,13,10.3959999084,29,29,11.5,29,29,3736500867.97,-0.284241593841,-0.448769304545
"('775',)",11.8389997482,29,29,1024.25,29,29,0.98,empty,7,3736509103.73,0.790000021458,29,29,3736509103.83,0.0,44.63567,-124.30418,334.600006104,29,29,102425.0,29,29,212.5422713,29,29,0.530045838807,29,13,8.75045404255,-1.18967775629,30.7196156387,11.7179994583,29,29,182.927071574,29,29,4.47578435018,29,29,32.1759566871,29,29,-9.06148438156,7.626537323,29,29,-0.513678266054,-4.91677087018,-4.88000011444,29,29,3736500932.35,20.8700008392,29,13,port_timestamp,89.7369995117,29,29,3.56640005112,29,13,10.3940000534,29,29,12.3999996185,29,29,3736500932.35,-0.285123155406,-0.446825891694
"('776',)",11.8920001984,29,29,1024.05004883,29,29,0.98,empty,7,3736509103.73,0.959999978542,29,29,3736509103.83,0.0,44.63567,-124.30418,329.100006104,29,29,102405.007812,29,29,212.735757152,29,29,0.528886424046,29,13,13.7028885557,-1.61583669165,35.96596506,11.5289993286,29,29,180.352814629,29,29,4.38129769692,29,29,32.177255795,29,29,-9.11824048401,7.65264463425,29,29,-0.312982354273,-4.82609985754,-4.73999977112,29,29,3736500996.64,20.8700008392,29,13,port_timestamp,89.7109985352,29,29,3.56599998474,29,13,10.3879995346,29,29,12.1999998093,29,29,3736500996.64,-0.286003470885,-0.444885225852
"('777',)",11.9300003052,29,29,1024.31994629,29,29,0.98,empty,7,3736509103.73,1.27999997139,29,29,3736509103.83,0.0,44.63567,-124.30418,320.5,29,29,102431.992188,29,29,212.935262544,29,29,0.527702525659,29,13,19.8575416824,-1.89463020147,44.2598799182,11.9070005417,29,29,177.648752077,29,29,4.7894397127,29,29,32.1770217579,29,29,-10.6007074926,7.65024232864,29,29,-0.0904179981422,-5.22830051288,-5.07000017166,29,29,3736501062.64,20.8700008392,29,13,port_timestamp,89.4820022583,29,29,3.56579995155,29,13,10.3859996796,29,29,12.6000003815,29,29,3736501062.64,-0.28690716084,-0.442893030703
"('778',)",11.9219999313,29,29,1023.84002686,29,29,0.98,empty,7,3736509103.73,1.07000005245,29,29,3736509103.83,0.0,44.63567,-124.30418,327.399993896,29,29,102384.0,29,29,213.130407077,29,29,0.526555784705,29,13,13.7844200619,-1.63389654676,37.5640798512,12.5685005188,29,29,179.163575391,29,29,4.47230233435,29,29,32.1792057581,29,29,-9.57726272369,7.64754533768,29,29,-0.222501226767,-4.91277876027,-4.80000019073,29,29,3736501126.9,20.8700008392,29,13,port_timestamp,89.4560012817,29,29,3.56539988518,29,13,10.3789997101,29,29,13.3000001907,29,29,3736501126.9,-0.287787202459,-0.440952968588
"('779',)",11.9600000381,29,29,1024.31994629,29,29,0.98,empty,7,3736509103.73,0.959999978542,29,29,3736509103.83,0.0,44.63567,-124.30418,323.100006104,29,29,102431.992188,29,29,213.326884045,29,29,0.525412382034,29,13,15.8060584119,-1.97185488581,41.7296033496,13.0410003662,29,29,181.714526897,29,29,4.83324748236,29,29,32.1780859405,29,29,-10.9106896856,7.65306568146,29,29,-0.433278595318,-5.27009180508,-5.19999980927,29,29,3736501191.33,20.8700008392,29,13,port_timestamp,89.3379974365,29,29,3.56520009041,29,13,10.3780002594,29,29,13.8000001907,29,29,3736501191.33,-0.288669407609,-0.439008136946
"('780',)",11.9370002747,29,29,1024.31994629,29,29,0.98,empty,7,3736509103.73,1.19000005722,29,29,3736509103.83,0.0,44.63567,-124.30418,318.700012207,29,29,102431.992188,29,29,212.677574648,29,29,0.526180986328,29,13,20.4259837746,-1.71154905259,45.9505756552,14.3639993668,29,29,177.274145791,29,29,4.39040553091,29,29,32.1742495366,29,29,-9.44904346119,7.64760446548,29,29,-0.075295525185,-4.82833606052,-4.67999982834,29,29,3736501255.58,20.8600006104,29,13,port_timestamp,89.4100036621,29,29,3.56570005417,29,13,10.3879995346,29,29,15.1999998093,29,29,3736501255.58,-0.284090857759,-0.442898199263
"('781',)",11.9670000076,29,29,1024.05004883,29,29,0.98,empty,7,3736509103.73,0.550000011921,29,29,3736509103.83,0.0,44.63567,-124.30418,316.799987793,29,29,102405.007812,29,29,212.288161069,29,29,0.52674704956,29,13,21.0774758474,-1.92064597438,47.7953576157,14.6475000381,29,29,186.28651008,29,29,4.57132659907,29,29,32.1741282069,29,29,-10.1497357557,7.65751695633,29,29,-0.781938090178,-4.98913546065,-5.01999998093,29,29,3736501287.69,20.8600006104,29,13,port_timestamp,89.3249969482,29,29,3.56559991837,29,13,10.3870000839,29,29,15.5,29,29,3736501287.69,-0.281376518433,-0.445297326619
"('782',)",11.9449996948,29,29,1024.10998535,29,29,0.98,empty,7,3736509103.73,0.219999998808,29,29,3736509103.83,0.0,44.63567,-124.30418,306.0,29,29,102411.0,29,29,211.505647112,29,29,0.527962100431,29,13,31.442745192,-1.87837419987,58.1345530816,14.9309997559,29,29,190.439111628,29,29,4.47857054657,29,29,32.1727751322,29,29,-9.88243393395,7.64428424835,29,29,-1.08737831162,-4.85457581271,-4.96999979019,29,29,3736501352.45,20.8500003815,29,13,port_timestamp,89.3059997559,29,29,3.56520009041,29,13,10.3839998245,29,29,15.8000001907,29,29,3736501352.45,-0.275903806613,-0.450134500997
"('783',)",11.9829998016,29,29,1024.10998535,29,29,0.98,empty,7,3736509103.73,0.930000007153,29,29,3736509103.83,0.0,44.63567,-124.30418,303.600006104,29,29,102411.0,29,29,210.732689606,29,29,0.529264969605,29,13,29.5808588274,-2.27845463541,60.4691572512,15.6870002747,29,29,182.467467312,29,29,4.87939915691,29,29,32.1739560369,29,29,-11.3732480003,7.65501213074,29,29,-0.480540554979,-5.32981055829,-5.26999998093,29,29,3736501416.72,20.8899993896,29,13,port_timestamp,89.2070007324,29,29,3.56469988823,29,13,10.376999855,29,29,16.6000003815,29,29,3736501416.72,-0.270472085378,-0.454935444962
"('784',)",11.9899997711,29,29,1024.25,29,29,0.98,empty,7,3736509103.73,0.0900000035763,29,29,3736509103.83,0.0,44.63567,-124.30418,302.5,29,29,102425.0,29,29,209.958929718,29,29,0.530672617115,29,13,32.9173004686,-2.22104305975,61.5025972229,15.8759994507,29,29,192.344797549,29,29,4.59247296965,29,29,32.1694135183,29,29,-10.4882542439,7.65984201431,29,29,-1.24685107267,-4.94605513824,-5.09999990463,29,29,3736501481.38,20.8500003815,29,13,port_timestamp,89.2340011597,29,29,3.56459999084,29,13,10.3809995651,29,29,16.7999992371,29,29,3736501481.38,-0.265006811015,-0.459766045583
"('785',)",11.9829998016,29,29,1024.10998535,29,29,0.98,empty,7,3736509103.73,1.12999999523,29,29,3736509103.83,0.0,44.63567,-124.30418,302.100006104,29,29,102411.0,29,29,209.192797134,29,29,0.532169661973,29,13,31.9439518818,-2.29649643714,61.8629969586,16.5375003815,29,29,179.474985553,29,29,4.65712956982,29,29,32.1726024109,29,29,-10.6927551395,7.6600985527,29,29,-0.216891952921,-5.12150933515,-5.0,29,29,3736501545.76,20.8600006104,29,13,port_timestamp,89.2659988403,29,29,3.56430006027,29,13,10.3739995956,29,29,17.5,29,29,3736501545.76,-0.259565708458,-0.464575281432
"('786',)",11.998000145,29,29,1024.18005371,29,29,0.98,empty,7,3736509103.73,0.77999997139,29,29,3736509103.83,0.0,44.63567,-124.30418,302.799987793,29,29,102418.007812,29,29,208.432902941,29,29,0.533757419926,29,13,29.6419319361,-2.23869653482,61.2336531256,17.7659988403,29,29,184.576594166,29,29,4.91409464944,29,29,32.1707106486,29,29,-11.5870258143,7.64966917038,29,29,-0.646241624099,-5.36779942791,-5.34999990463,29,29,3736501609.98,20.8600006104,29,13,port_timestamp,89.06300354,29,29,3.56419992447,29,13,10.375,29,29,18.7999992371,29,29,3736501609.98,-0.254137536951,-0.469373087893
"('787',)",11.9670000076,29,29,1024.18005371,29,29,0.98,empty,7,3736509103.73,0.409999996424,29,29,3736509103.83,0.0,44.63567,-124.30418,302.700012207,29,29,102418.007812,29,29,207.676686934,29,29,0.535440703949,29,29,29.0862384997,-1.99827588815,61.3023383231,19.1834983826,29,29,188.701851794,29,29,4.67696313725,29,29,32.1699466998,29,29,-10.6612057128,7.64078426361,29,29,-0.956293134776,-5.09730362313,-5.17000007629,29,29,3736501674.29,20.8700008392,29,13,port_timestamp,89.141998291,29,29,3.56430006027,29,13,10.376999855,29,29,20.2999992371,29,29,3736501674.29,-0.248702435009,-0.474177019968
"('788',)",11.9370002747,29,29,1023.90997314,29,29,0.98,empty,7,3736509103.73,0.620000004768,29,29,3736509103.83,0.0,44.63567,-124.30418,303.100006104,29,29,102391.0,29,29,207.290718106,29,29,0.53634003178,29,29,28.4895005249,-1.83327450393,60.8669293811,20.6954994202,29,29,185.696261987,29,29,4.45628560579,29,29,32.170593775,29,29,-9.84865493209,7.63554096222,29,29,-0.688222781027,-4.91092151844,-4.92000007629,29,29,3736501707.28,20.8500003815,29,13,port_timestamp,89.2340011597,29,29,3.56410002708,29,13,10.3739995956,29,29,21.8999996185,29,29,3736501707.28,-0.245914904221,-0.476640839178
